year,instance,predicted_class,true_class,test
1960,cock,neutral,neutral,null_test
1960,brand,neutral,neutral,null_test
1960,recollect,neutral,neutral,null_test
1960,stately,neutral,neutral,null_test
1960,fluid,neutral,neutral,null_test
1960,gazette,neutral,neutral,null_test
1960,diocese,neutral,neutral,null_test
1960,dock,neutral,neutral,null_test
1960,hour,neutral,neutral,null_test
1960,distribute,moral,neutral,null_test
1960,distinction,moral,neutral,null_test
1960,nod,neutral,neutral,null_test
1960,capture,neutral,neutral,null_test
1960,armament,neutral,neutral,null_test
1960,section,neutral,neutral,null_test
1960,discreet,moral,neutral,null_test
1960,work,neutral,neutral,null_test
1960,modification,neutral,neutral,null_test
1960,gender,neutral,neutral,null_test
1960,swell,neutral,neutral,null_test
1960,forum,neutral,neutral,null_test
1960,domestic,moral,neutral,null_test
1960,summary,neutral,neutral,null_test
1960,ordinary,neutral,neutral,null_test
1960,surgeon,neutral,neutral,null_test
1960,conjure,moral,neutral,null_test
1960,hull,neutral,neutral,null_test
1960,particular,neutral,neutral,null_test
1960,membrane,neutral,neutral,null_test
1960,domain,neutral,neutral,null_test
1960,dash,neutral,neutral,null_test
1960,remark,neutral,neutral,null_test
1960,metal,neutral,neutral,null_test
1960,post,neutral,neutral,null_test
1960,cunning,moral,neutral,null_test
1960,cavalry,neutral,neutral,null_test
1960,fore,neutral,neutral,null_test
1960,vacancy,neutral,neutral,null_test
1960,premises,moral,neutral,null_test
1960,bearer,moral,neutral,null_test
1960,compact,neutral,neutral,null_test
1960,lingering,moral,neutral,null_test
1960,narrow,neutral,neutral,null_test
1960,venison,neutral,neutral,null_test
1960,rod,neutral,neutral,null_test
1960,factory,neutral,neutral,null_test
1960,syllable,neutral,neutral,null_test
1960,dusky,neutral,neutral,null_test
1960,institute,neutral,neutral,null_test
1960,colonial,neutral,neutral,null_test
1960,hood,neutral,neutral,null_test
1960,momentary,moral,neutral,null_test
1960,debate,neutral,neutral,null_test
1960,paste,neutral,neutral,null_test
1960,saddle,neutral,neutral,null_test
1960,ardent,moral,neutral,null_test
1960,majority,moral,neutral,null_test
1960,lend,moral,neutral,null_test
1960,schoolmaster,neutral,neutral,null_test
1960,endure,moral,neutral,null_test
1960,entry,neutral,neutral,null_test
1960,inclined,moral,neutral,null_test
1960,executive,neutral,neutral,null_test
1960,arithmetic,neutral,neutral,null_test
1960,brink,neutral,neutral,null_test
1960,impenetrable,neutral,neutral,null_test
1960,quarterly,neutral,neutral,null_test
1960,superiority,moral,neutral,null_test
1960,moor,neutral,neutral,null_test
1960,wheat,neutral,neutral,null_test
1960,collar,neutral,neutral,null_test
1960,catholic,moral,neutral,null_test
1960,tin,neutral,neutral,null_test
1960,empress,neutral,neutral,null_test
1960,move,neutral,neutral,null_test
1960,metropolis,neutral,neutral,null_test
1960,barley,neutral,neutral,null_test
1960,cite,neutral,neutral,null_test
1960,steps,neutral,neutral,null_test
1960,fundamental,moral,neutral,null_test
1960,theology,neutral,neutral,null_test
1960,management,neutral,neutral,null_test
1960,organ,neutral,neutral,null_test
1960,ox,neutral,neutral,null_test
1960,shift,neutral,neutral,null_test
1960,steward,neutral,neutral,null_test
1960,permanent,neutral,neutral,null_test
1960,adjoining,neutral,neutral,null_test
1960,mud,neutral,neutral,null_test
1960,tooth,neutral,neutral,null_test
1960,wrist,neutral,neutral,null_test
1960,wall,neutral,neutral,null_test
1960,price,neutral,neutral,null_test
1960,fifteen,neutral,neutral,null_test
1960,occurrence,neutral,neutral,null_test
1960,due,neutral,neutral,null_test
1960,gilded,neutral,neutral,null_test
1960,scale,neutral,neutral,null_test
1960,industry,neutral,neutral,null_test
1960,chin,neutral,neutral,null_test
1960,shadow,neutral,neutral,null_test
1960,tool,neutral,neutral,null_test
1960,street,neutral,neutral,null_test
1960,cork,neutral,neutral,null_test
1960,retreat,neutral,neutral,null_test
1960,barrel,neutral,neutral,null_test
1960,ministry,neutral,neutral,null_test
1960,plain,neutral,neutral,null_test
1960,dark,neutral,neutral,null_test
1960,meek,moral,neutral,null_test
1960,lieutenant,neutral,neutral,null_test
1960,officer,neutral,neutral,null_test
1960,change,neutral,neutral,null_test
1960,deacon,neutral,neutral,null_test
1960,dose,neutral,neutral,null_test
1960,safe,moral,moral,null_test
1960,peace,moral,moral,null_test
1960,compassionate,moral,moral,null_test
1960,compassion,moral,moral,null_test
1960,sympathy,moral,moral,null_test
1960,care,moral,moral,null_test
1960,protect,moral,moral,null_test
1960,protector,moral,moral,null_test
1960,protection,moral,moral,null_test
1960,shield,neutral,moral,null_test
1960,shelter,neutral,moral,null_test
1960,amity,moral,moral,null_test
1960,secure,moral,moral,null_test
1960,benefit,moral,moral,null_test
1960,defend,moral,moral,null_test
1960,defender,moral,moral,null_test
1960,defence,moral,moral,null_test
1960,guard,moral,moral,null_test
1960,fair,moral,moral,null_test
1960,fairly,neutral,moral,null_test
1960,equal,moral,moral,null_test
1960,justice,moral,moral,null_test
1960,justness,moral,moral,null_test
1960,justification,moral,moral,null_test
1960,justifies,moral,moral,null_test
1960,justifiable,moral,moral,null_test
1960,reciprocal,neutral,moral,null_test
1960,impartiality,moral,moral,null_test
1960,impartial,moral,moral,null_test
1960,rights,moral,moral,null_test
1960,equity,moral,moral,null_test
1960,equivalent,neutral,moral,null_test
1960,balance,neutral,moral,null_test
1960,reasonable,moral,moral,null_test
1960,constant,neutral,moral,null_test
1960,honest,moral,moral,null_test
1960,together,neutral,moral,null_test
1960,nation,moral,moral,null_test
1960,family,moral,moral,null_test
1960,families,moral,moral,null_test
1960,group,neutral,moral,null_test
1960,patriot,moral,moral,null_test
1960,community,moral,moral,null_test
1960,companion,neutral,moral,null_test
1960,comrades,moral,moral,null_test
1960,collective,moral,moral,null_test
1960,joint,neutral,moral,null_test
1960,unison,moral,moral,null_test
1960,unite,moral,moral,null_test
1960,fellow,moral,moral,null_test
1960,devote,moral,moral,null_test
1960,member,neutral,moral,null_test
1960,ally,moral,moral,null_test
1960,obedience,moral,moral,null_test
1960,obey,moral,moral,null_test
1960,obedient,moral,moral,null_test
1960,duty,moral,moral,null_test
1960,law,moral,moral,null_test
1960,lawful,moral,moral,null_test
1960,legality,moral,moral,null_test
1960,legal,moral,moral,null_test
1960,duties,moral,moral,null_test
1960,award,neutral,moral,null_test
1960,honor,moral,moral,null_test
1960,respect,moral,moral,null_test
1960,respectful,moral,moral,null_test
1960,respected,moral,moral,null_test
1960,respects,moral,moral,null_test
1960,order,moral,moral,null_test
1960,father,moral,moral,null_test
1960,mother,moral,moral,null_test
1960,mothers,moral,moral,null_test
1960,tradition,neutral,moral,null_test
1960,hierarchy,neutral,moral,null_test
1960,authority,moral,moral,null_test
1960,permit,moral,moral,null_test
1960,permission,neutral,moral,null_test
1960,rank,neutral,moral,null_test
1960,leader,neutral,moral,null_test
1960,lead,neutral,moral,null_test
1960,class,neutral,moral,null_test
1960,position,neutral,moral,null_test
1960,compliance,moral,moral,null_test
1960,command,moral,moral,null_test
1960,supremacy,moral,moral,null_test
1960,control,neutral,moral,null_test
1960,submission,moral,moral,null_test
1960,submit,moral,moral,null_test
1960,commit,moral,moral,null_test
1960,allegiance,moral,moral,null_test
1960,serve,neutral,moral,null_test
1960,abide,moral,moral,null_test
1960,deference,moral,moral,null_test
1960,defer,moral,moral,null_test
1960,revered,moral,moral,null_test
1960,idol,moral,moral,null_test
1960,fear,moral,moral,null_test
1960,veneration,moral,moral,null_test
1960,comply,moral,moral,null_test
1960,piety,moral,moral,null_test
1960,pious,moral,moral,null_test
1960,purity,moral,moral,null_test
1960,pure,neutral,moral,null_test
1960,clean,neutral,moral,null_test
1960,sacred,moral,moral,null_test
1960,chaste,moral,moral,null_test
1960,chastity,moral,moral,null_test
1960,holy,moral,moral,null_test
1960,holiness,moral,moral,null_test
1960,sanctify,moral,moral,null_test
1960,saint,neutral,moral,null_test
1960,wholesome,moral,moral,null_test
1960,celibacy,moral,moral,null_test
1960,virgin,neutral,moral,null_test
1960,virgins,moral,moral,null_test
1960,austerity,moral,moral,null_test
1960,integrity,moral,moral,null_test
1960,modesty,moral,moral,null_test
1960,abstinence,moral,moral,null_test
1960,abstain,moral,moral,null_test
1960,upright,neutral,moral,null_test
1960,maiden,neutral,moral,null_test
1960,virtuous,moral,moral,null_test
1960,refined,neutral,moral,null_test
1960,decent,moral,moral,null_test
1960,decency,moral,moral,null_test
1960,innocent,moral,moral,null_test
1960,church,neutral,moral,null_test
1960,harm,moral,moral,null_test
1960,injure,moral,moral,null_test
1960,injurious,moral,moral,null_test
1960,suffer,moral,moral,null_test
1960,war,moral,moral,null_test
1960,wars,moral,moral,null_test
1960,warlike,moral,moral,null_test
1960,fight,moral,moral,null_test
1960,battle,neutral,moral,null_test
1960,violence,moral,moral,null_test
1960,violent,moral,moral,null_test
1960,hurt,moral,moral,null_test
1960,kill,moral,moral,null_test
1960,kills,moral,moral,null_test
1960,killed,moral,moral,null_test
1960,killing,moral,moral,null_test
1960,endanger,moral,moral,null_test
1960,cruel,moral,moral,null_test
1960,brutal,moral,moral,null_test
1960,abuse,moral,moral,null_test
1960,damage,neutral,moral,null_test
1960,detrimental,moral,moral,null_test
1960,detriment,moral,moral,null_test
1960,crush,moral,moral,null_test
1960,attack,moral,moral,null_test
1960,annihilate,moral,moral,null_test
1960,destroy,moral,moral,null_test
1960,impair,moral,moral,null_test
1960,wound,neutral,moral,null_test
1960,unfair,moral,moral,null_test
1960,unequal,moral,moral,null_test
1960,bias,neutral,moral,null_test
1960,unjust,moral,moral,null_test
1960,injustice,moral,moral,null_test
1960,bigotry,moral,moral,null_test
1960,discrimination,moral,moral,null_test
1960,discriminate,moral,moral,null_test
1960,disproportion,neutral,moral,null_test
1960,prejudice,moral,moral,null_test
1960,preference,neutral,moral,null_test
1960,exclusion,moral,moral,null_test
1960,exclusive,neutral,moral,null_test
1960,exclude,moral,moral,null_test
1960,foreign,neutral,moral,null_test
1960,enemy,moral,moral,null_test
1960,individual,moral,moral,null_test
1960,deceive,moral,moral,null_test
1960,deception,moral,moral,null_test
1960,spy,neutral,moral,null_test
1960,defiance,moral,moral,null_test
1960,rebel,moral,moral,null_test
1960,dissent,moral,moral,null_test
1960,overthrow,moral,moral,null_test
1960,subvert,moral,moral,null_test
1960,seditious,moral,moral,null_test
1960,sedition,moral,moral,null_test
1960,agitated,neutral,moral,null_test
1960,illegal,moral,moral,null_test
1960,lawless,moral,moral,null_test
1960,defy,moral,moral,null_test
1960,alienate,moral,moral,null_test
1960,oppose,moral,moral,null_test
1960,protest,moral,moral,null_test
1960,refuse,moral,moral,null_test
1960,riot,moral,moral,null_test
1960,obstruct,moral,moral,null_test
1960,disgust,moral,moral,null_test
1960,corruption,moral,moral,null_test
1960,depraved,moral,moral,null_test
1960,disease,neutral,moral,null_test
1960,unclean,moral,moral,null_test
1960,dirt,neutral,moral,null_test
1960,contagion,moral,moral,null_test
1960,indecent,moral,moral,null_test
1960,sin,moral,moral,null_test
1960,iniquity,moral,moral,null_test
1960,sinful,moral,moral,null_test
1960,sinner,moral,moral,null_test
1960,sins,moral,moral,null_test
1960,sinned,moral,moral,null_test
1960,whore,moral,moral,null_test
1960,impiety,moral,moral,null_test
1960,impious,moral,moral,null_test
1960,profane,moral,moral,null_test
1960,gross,neutral,moral,null_test
1960,repulse,moral,moral,null_test
1960,sick,moral,moral,null_test
1960,promiscuous,moral,moral,null_test
1960,adultery,moral,moral,null_test
1960,debauchery,moral,moral,null_test
1960,defile,moral,moral,null_test
1960,prostitute,moral,moral,null_test
1960,intemperate,moral,moral,null_test
1960,wanton,moral,moral,null_test
1960,profligate,moral,moral,null_test
1960,filth,moral,moral,null_test
1960,tainted,moral,moral,null_test
1960,stain,neutral,moral,null_test
1960,debased,moral,moral,null_test
1960,wickedness,moral,moral,null_test
1960,wicked,moral,moral,null_test
1960,blemish,moral,moral,null_test
1960,pervert,moral,moral,null_test
1960,wretched,moral,moral,null_test
1960,safe,pos,pos,polarity
1960,peace,pos,pos,polarity
1960,compassionate,pos,pos,polarity
1960,compassion,pos,pos,polarity
1960,sympathy,pos,pos,polarity
1960,care,pos,pos,polarity
1960,protect,pos,pos,polarity
1960,protector,pos,pos,polarity
1960,protection,pos,pos,polarity
1960,shield,neg,pos,polarity
1960,shelter,pos,pos,polarity
1960,amity,pos,pos,polarity
1960,secure,pos,pos,polarity
1960,benefit,pos,pos,polarity
1960,defend,pos,pos,polarity
1960,defender,pos,pos,polarity
1960,defence,pos,pos,polarity
1960,guard,neg,pos,polarity
1960,fair,pos,pos,polarity
1960,fairly,pos,pos,polarity
1960,equal,pos,pos,polarity
1960,justice,pos,pos,polarity
1960,justness,pos,pos,polarity
1960,justification,pos,pos,polarity
1960,justifies,neg,pos,polarity
1960,justifiable,neg,pos,polarity
1960,reciprocal,pos,pos,polarity
1960,impartiality,pos,pos,polarity
1960,impartial,pos,pos,polarity
1960,rights,pos,pos,polarity
1960,equity,pos,pos,polarity
1960,equivalent,pos,pos,polarity
1960,balance,pos,pos,polarity
1960,reasonable,pos,pos,polarity
1960,constant,pos,pos,polarity
1960,honest,pos,pos,polarity
1960,together,pos,pos,polarity
1960,nation,pos,pos,polarity
1960,family,pos,pos,polarity
1960,families,pos,pos,polarity
1960,group,pos,pos,polarity
1960,patriot,pos,pos,polarity
1960,community,pos,pos,polarity
1960,companion,pos,pos,polarity
1960,comrades,pos,pos,polarity
1960,collective,pos,pos,polarity
1960,joint,pos,pos,polarity
1960,unison,pos,pos,polarity
1960,unite,pos,pos,polarity
1960,fellow,pos,pos,polarity
1960,devote,pos,pos,polarity
1960,member,pos,pos,polarity
1960,ally,pos,pos,polarity
1960,obedience,pos,pos,polarity
1960,obey,pos,pos,polarity
1960,obedient,pos,pos,polarity
1960,duty,pos,pos,polarity
1960,law,pos,pos,polarity
1960,lawful,pos,pos,polarity
1960,legality,pos,pos,polarity
1960,legal,pos,pos,polarity
1960,duties,pos,pos,polarity
1960,award,pos,pos,polarity
1960,honor,pos,pos,polarity
1960,respect,pos,pos,polarity
1960,respectful,pos,pos,polarity
1960,respected,pos,pos,polarity
1960,respects,pos,pos,polarity
1960,order,pos,pos,polarity
1960,father,pos,pos,polarity
1960,mother,pos,pos,polarity
1960,mothers,pos,pos,polarity
1960,tradition,pos,pos,polarity
1960,hierarchy,pos,pos,polarity
1960,authority,pos,pos,polarity
1960,permit,pos,pos,polarity
1960,permission,pos,pos,polarity
1960,rank,pos,pos,polarity
1960,leader,pos,pos,polarity
1960,lead,neg,pos,polarity
1960,class,pos,pos,polarity
1960,position,pos,pos,polarity
1960,compliance,pos,pos,polarity
1960,command,pos,pos,polarity
1960,supremacy,pos,pos,polarity
1960,control,pos,pos,polarity
1960,submission,pos,pos,polarity
1960,submit,pos,pos,polarity
1960,commit,neg,pos,polarity
1960,allegiance,pos,pos,polarity
1960,serve,pos,pos,polarity
1960,abide,pos,pos,polarity
1960,deference,pos,pos,polarity
1960,defer,pos,pos,polarity
1960,revered,pos,pos,polarity
1960,idol,neg,pos,polarity
1960,fear,neg,pos,polarity
1960,veneration,pos,pos,polarity
1960,comply,pos,pos,polarity
1960,piety,pos,pos,polarity
1960,pious,pos,pos,polarity
1960,purity,pos,pos,polarity
