year,instance,predicted_class,true_class,test
1930,enemy,-care,-loyalty,categorization
1930,betray,-authority,-loyalty,categorization
1930,treason,-authority,-loyalty,categorization
1930,traitor,-authority,-loyalty,categorization
1930,treachery,-authority,-loyalty,categorization
1930,perfidious,-authority,-loyalty,categorization
1930,individual,+loyalty,-loyalty,categorization
1930,deserted,-authority,-loyalty,categorization
1930,desert,-authority,-loyalty,categorization
1930,deserters,-authority,-loyalty,categorization
1930,deserting,-loyalty,-loyalty,categorization
1930,deceive,-authority,-loyalty,categorization
1930,deception,-loyalty,-loyalty,categorization
1930,spy,-loyalty,-loyalty,categorization
1930,betray,-loyalty,-authority,categorization
1930,treason,-loyalty,-authority,categorization
1930,traitor,-loyalty,-authority,categorization
1930,treachery,-loyalty,-authority,categorization
1930,perfidious,-sanctity,-authority,categorization
1930,deserted,-loyalty,-authority,categorization
1930,desert,-loyalty,-authority,categorization
1930,deserters,-loyalty,-authority,categorization
1930,deserting,-loyalty,-authority,categorization
1930,defiance,-authority,-authority,categorization
1930,rebel,-authority,-authority,categorization
1930,dissent,+fairness,-authority,categorization
1930,overthrow,-care,-authority,categorization
1930,subvert,-authority,-authority,categorization
1930,seditious,-authority,-authority,categorization
1930,sedition,-authority,-authority,categorization
1930,agitated,-sanctity,-authority,categorization
1930,illegal,-fairness,-authority,categorization
1930,lawless,-authority,-authority,categorization
1930,defy,-authority,-authority,categorization
1930,alienate,+authority,-authority,categorization
1930,heretic,-sanctity,-authority,categorization
1930,oppose,-authority,-authority,categorization
1930,protest,-authority,-authority,categorization
1930,refuse,+authority,-authority,categorization
1930,riot,-care,-authority,categorization
1930,obstruct,-care,-authority,categorization
1930,ruin,-care,-sanctity,categorization
1930,ruinous,-sanctity,-sanctity,categorization
1930,exploits,-care,-sanctity,categorization
1930,heretic,-authority,-sanctity,categorization
1930,disgust,-sanctity,-sanctity,categorization
1930,corruption,-sanctity,-sanctity,categorization
1930,depraved,-sanctity,-sanctity,categorization
1930,disease,-care,-sanctity,categorization
1930,unclean,-sanctity,-sanctity,categorization
1930,dirt,-sanctity,-sanctity,categorization
1930,contagion,-sanctity,-sanctity,categorization
1930,indecent,-authority,-sanctity,categorization
1930,sin,-sanctity,-sanctity,categorization
1930,iniquity,-sanctity,-sanctity,categorization
1930,sinful,-sanctity,-sanctity,categorization
1930,sinner,-sanctity,-sanctity,categorization
1930,sins,-sanctity,-sanctity,categorization
1930,sinned,-sanctity,-sanctity,categorization
1930,whore,+sanctity,-sanctity,categorization
1930,impiety,-sanctity,-sanctity,categorization
1930,impious,-sanctity,-sanctity,categorization
1930,profane,-sanctity,-sanctity,categorization
1930,gross,-fairness,-sanctity,categorization
1930,repulse,-authority,-sanctity,categorization
1930,sick,-sanctity,-sanctity,categorization
1930,promiscuous,-sanctity,-sanctity,categorization
1930,adultery,-sanctity,-sanctity,categorization
1930,debauchery,-sanctity,-sanctity,categorization
1930,defile,-sanctity,-sanctity,categorization
1930,prostitute,-sanctity,-sanctity,categorization
1930,intemperate,-sanctity,-sanctity,categorization
1930,wanton,-sanctity,-sanctity,categorization
1930,profligate,-sanctity,-sanctity,categorization
1930,filth,-sanctity,-sanctity,categorization
1930,tainted,-sanctity,-sanctity,categorization
1930,stain,-sanctity,-sanctity,categorization
1930,debased,-sanctity,-sanctity,categorization
1930,wickedness,-sanctity,-sanctity,categorization
1930,wicked,-sanctity,-sanctity,categorization
1930,blemish,+sanctity,-sanctity,categorization
1930,pervert,-authority,-sanctity,categorization
1930,wretched,-sanctity,-sanctity,categorization
1920,safe,+fairness,+care,categorization
1920,peace,+care,+care,categorization
1920,compassionate,+sanctity,+care,categorization
1920,compassion,-sanctity,+care,categorization
1920,sympathy,+loyalty,+care,categorization
1920,care,+care,+care,categorization
1920,protect,+care,+care,categorization
1920,protector,+care,+care,categorization
1920,protection,+care,+care,categorization
1920,shield,+care,+care,categorization
1920,shelter,+care,+care,categorization
1920,amity,+sanctity,+care,categorization
1920,secure,+care,+care,categorization
1920,benefit,+loyalty,+care,categorization
1920,defend,+care,+care,categorization
1920,defender,+care,+care,categorization
1920,defence,+care,+care,categorization
1920,guard,+care,+care,categorization
1920,preserve,+care,+care,categorization
1920,fair,+fairness,+fairness,categorization
1920,fairly,+fairness,+fairness,categorization
1920,equal,+fairness,+fairness,categorization
1920,justice,+fairness,+fairness,categorization
1920,justness,+fairness,+fairness,categorization
1920,justification,+fairness,+fairness,categorization
1920,justifies,+fairness,+fairness,categorization
1920,justifiable,+fairness,+fairness,categorization
1920,reciprocal,+fairness,+fairness,categorization
1920,impartiality,+sanctity,+fairness,categorization
1920,impartial,+fairness,+fairness,categorization
1920,rights,+care,+fairness,categorization
1920,equity,+fairness,+fairness,categorization
1920,equivalent,+fairness,+fairness,categorization
1920,balance,+fairness,+fairness,categorization
1920,reasonable,+fairness,+fairness,categorization
1920,constant,+authority,+fairness,categorization
1920,honest,+sanctity,+fairness,categorization
1920,together,+loyalty,+loyalty,categorization
1920,nation,+loyalty,+loyalty,categorization
1920,family,+loyalty,+loyalty,categorization
1920,families,+loyalty,+loyalty,categorization
1920,group,+loyalty,+loyalty,categorization
1920,loyal,+authority,+loyalty,categorization
1920,patriot,+sanctity,+loyalty,categorization
1920,community,+loyalty,+loyalty,categorization
1920,companion,-loyalty,+loyalty,categorization
1920,comrades,+loyalty,+loyalty,categorization
1920,collective,+fairness,+loyalty,categorization
1920,joint,+loyalty,+loyalty,categorization
1920,unison,+authority,+loyalty,categorization
1920,unite,+loyalty,+loyalty,categorization
1920,fellow,+loyalty,+loyalty,categorization
1920,devote,+authority,+loyalty,categorization
1920,member,+loyalty,+loyalty,categorization
1920,ally,+care,+loyalty,categorization
1920,preserve,+care,+authority,categorization
1920,loyal,+loyalty,+authority,categorization
1920,obedience,+authority,+authority,categorization
1920,obey,+authority,+authority,categorization
1920,obedient,+authority,+authority,categorization
1920,duty,+authority,+authority,categorization
1920,law,+authority,+authority,categorization
1920,lawful,+authority,+authority,categorization
1920,legality,+fairness,+authority,categorization
1920,legal,+fairness,+authority,categorization
1920,duties,+authority,+authority,categorization
1920,award,+authority,+authority,categorization
1920,honor,+authority,+authority,categorization
1920,respect,+authority,+authority,categorization
1920,respectful,+authority,+authority,categorization
1920,respected,+loyalty,+authority,categorization
1920,respects,+authority,+authority,categorization
1920,order,+authority,+authority,categorization
1920,father,+authority,+authority,categorization
1920,mother,+sanctity,+authority,categorization
1920,mothers,+loyalty,+authority,categorization
1920,tradition,+authority,+authority,categorization
1920,hierarchy,+authority,+authority,categorization
1920,authority,+authority,+authority,categorization
1920,permit,+authority,+authority,categorization
1920,permission,+authority,+authority,categorization
1920,rank,+authority,+authority,categorization
1920,leader,+loyalty,+authority,categorization
1920,lead,-care,+authority,categorization
1920,class,+loyalty,+authority,categorization
1920,position,+authority,+authority,categorization
1920,compliance,+authority,+authority,categorization
1920,command,+authority,+authority,categorization
1920,supremacy,+authority,+authority,categorization
1920,control,+care,+authority,categorization
1920,submission,+authority,+authority,categorization
1920,submit,+authority,+authority,categorization
1920,commit,-authority,+authority,categorization
1920,allegiance,+authority,+authority,categorization
1920,serve,+authority,+authority,categorization
1920,abide,+authority,+authority,categorization
1920,deference,+authority,+authority,categorization
1920,defer,+authority,+authority,categorization
1920,revered,+loyalty,+authority,categorization
1920,idol,-sanctity,+authority,categorization
1920,fear,-sanctity,+authority,categorization
1920,veneration,+sanctity,+authority,categorization
1920,comply,+authority,+authority,categorization
1920,preserve,+care,+sanctity,categorization
1920,piety,+sanctity,+sanctity,categorization
1920,pious,+sanctity,+sanctity,categorization
1920,purity,+sanctity,+sanctity,categorization
1920,pure,+sanctity,+sanctity,categorization
1920,clean,+sanctity,+sanctity,categorization
1920,sacred,+sanctity,+sanctity,categorization
1920,chaste,+sanctity,+sanctity,categorization
1920,chastity,+sanctity,+sanctity,categorization
1920,holy,+sanctity,+sanctity,categorization
1920,holiness,+sanctity,+sanctity,categorization
1920,sanctify,+sanctity,+sanctity,categorization
1920,saint,+sanctity,+sanctity,categorization
1920,wholesome,+sanctity,+sanctity,categorization
1920,celibacy,+sanctity,+sanctity,categorization
1920,virgin,+sanctity,+sanctity,categorization
1920,virgins,+sanctity,+sanctity,categorization
1920,austerity,+sanctity,+sanctity,categorization
1920,integrity,+care,+sanctity,categorization
1920,modesty,+sanctity,+sanctity,categorization
1920,abstinence,+sanctity,+sanctity,categorization
1920,abstain,+authority,+sanctity,categorization
1920,upright,+sanctity,+sanctity,categorization
1920,maiden,+sanctity,+sanctity,categorization
1920,virtuous,+sanctity,+sanctity,categorization
1920,refined,+sanctity,+sanctity,categorization
1920,decent,+sanctity,+sanctity,categorization
1920,decency,+sanctity,+sanctity,categorization
1920,innocent,-sanctity,+sanctity,categorization
1920,church,+authority,+sanctity,categorization
1920,harm,-care,-care,categorization
1920,injure,-care,-care,categorization
1920,injurious,-care,-care,categorization
1920,suffer,-care,-care,categorization
1920,war,-care,-care,categorization
1920,wars,-care,-care,categorization
1920,warlike,-care,-care,categorization
1920,fight,-care,-care,categorization
1920,battle,-care,-care,categorization
1920,violence,-authority,-care,categorization
1920,violent,-care,-care,categorization
1920,hurt,-care,-care,categorization
1920,kill,-care,-care,categorization
1920,kills,-sanctity,-care,categorization
1920,killed,-care,-care,categorization
1920,killing,-care,-care,categorization
1920,endanger,-care,-care,categorization
1920,cruel,-sanctity,-care,categorization
1920,brutal,-sanctity,-care,categorization
1920,abuse,-authority,-care,categorization
1920,damage,-care,-care,categorization
1920,ruin,-care,-care,categorization
1920,ruinous,-sanctity,-care,categorization
1920,detrimental,-care,-care,categorization
1920,detriment,-care,-care,categorization
1920,crush,-authority,-care,categorization
1920,attack,-care,-care,categorization
1920,annihilate,-authority,-care,categorization
1920,destroy,-care,-care,categorization
1920,abandon,-loyalty,-care,categorization
1920,impair,-care,-care,categorization
1920,exploits,-authority,-care,categorization
1920,wound,-care,-care,categorization
1920,unfair,-fairness,-fairness,categorization
1920,unequal,+fairness,-fairness,categorization
1920,bias,-fairness,-fairness,categorization
1920,unjust,-fairness,-fairness,categorization
1920,injustice,-sanctity,-fairness,categorization
1920,bigotry,-sanctity,-fairness,categorization
1920,discrimination,-fairness,-fairness,categorization
1920,discriminate,-fairness,-fairness,categorization
1920,disproportion,+fairness,-fairness,categorization
1920,prejudice,-fairness,-fairness,categorization
1920,preference,-fairness,-fairness,categorization
1920,exclusion,-fairness,-fairness,categorization
1920,exclusive,+fairness,-fairness,categorization
1920,exclude,-fairness,-fairness,categorization
1920,abandon,-authority,-loyalty,categorization
1920,foreign,+authority,-loyalty,categorization
1920,enemy,-care,-loyalty,categorization
